date_gmt,CSA,LUA,CKH,VIE,NON
2018-04-19,2.85,7.2,5.42,2.06,2.76
2018-04-20,3.49,7.03,5.18,1.74,2.47
2018-04-21,3.95,6.8,5.02,1.53,2.29
2018-04-22,4.19,6.68,5.08,1.42,2.12
2018-04-23,4.2,7.89,5.06,1.48,2.1
2018-04-24,4.16,8.36,5.26,1.42,2.07
2018-04-25,4.06,9.42,5.86,1.5,2.13
2018-04-26,3.92,9.58,6.3,1.9,2.45
2018-04-27,3.82,9.78,6.7,2.46,3.02
2018-04-28,4.07,9.89,6.74,2.92,3.44
2018-04-29,4.14,9.29,6.67,3.1,3.62
2018-04-30,4.06,9.13,6.56,3.03,3.6
2018-05-01,3.99,9.37,6.54,2.9,3.5
2018-05-02,3.96,9.5,6.54,2.9,3.46
2018-05-03,3.6,9.36,6.72,2.92,3.46
2018-05-04,3.34,9.24,6.65,3.04,3.56
2018-05-05,3.18,9.07,6.64,3.04,3.6
2018-05-06,3.27,8.72,6.58,3.0,3.56
2018-05-07,3.38,8.84,6.26,2.95,3.52
2018-05-08,3.56,8.4,6.09,2.62,3.33
2018-05-09,3.73,8.09,5.98,2.43,3.04
2018-05-10,3.89,8.0,5.85,2.32,2.94
2018-05-11,3.88,7.82,5.72,2.2,2.83
2018-05-12,3.87,8.93,5.88,2.1,2.73
2018-05-13,3.87,8.66,6.08,2.18,2.74
2018-05-14,3.75,8.8,6.22,2.25,2.89
2018-05-15,3.72,8.92,6.33,2.48,3.13
2018-05-16,3.88,9.08,6.4,2.6,3.2
2018-05-17,3.91,8.72,6.42,2.7,3.32
2018-05-18,4.07,8.84,6.32,2.73,3.33
2018-05-19,4.12,8.94,6.28,2.7,3.3
2018-05-20,4.13,8.82,6.38,2.62,3.23
2018-05-21,4.2,9.12,6.35,2.68,3.27
2018-05-22,4.15,9.48,6.48,2.7,3.32
2018-05-23,4.13,9.57,6.66,2.78,3.38
2018-05-24,4.13,9.68,6.78,2.94,3.53
2018-05-25,4.12,9.3,6.74,3.13,3.64
2018-05-26,4.11,9.17,6.8,3.15,3.67
2018-05-27,4.1,9.06,6.76,3.18,3.67
2018-05-28,4.15,9.34,6.68,3.18,3.68
2018-05-29,4.15,9.5,6.65,3.2,3.6
2018-05-30,4.11,9.64,6.78,3.13,3.57
2018-05-31,4.15,9.6,6.82,3.13,3.67
2018-06-01,4.32,9.48,6.96,3.3,3.78
2018-06-02,4.33,9.32,6.96,3.34,3.88
2018-06-03,4.25,9.66,7.05,3.4,3.98
2018-06-04,4.23,9.76,7.16,3.44,3.99
2018-06-05,4.2,9.66,7.34,3.48,4.06
2018-06-06,4.18,9.54,7.34,3.6,4.22
2018-06-07,4.2,9.46,7.36,3.7,4.26
2018-06-08,4.16,9.46,7.33,3.6,4.26
2018-06-09,3.96,9.66,7.27,3.6,4.27
2018-06-10,3.89,9.52,7.24,3.56,4.23
2018-06-11,3.75,9.64,7.2,3.5,4.17
2018-06-12,3.61,9.32,7.06,3.5,4.11
2018-06-13,3.26,9.38,6.82,3.4,4.02
2018-06-14,3.07,9.47,6.66,3.28,3.86
2018-06-15,3.11,9.17,6.47,3.1,3.67
2018-06-16,3.19,8.9,6.24,2.88,3.5
2018-06-17,3.24,8.74,6.08,2.7,3.38
2018-06-18,3.27,8.3,5.98,2.7,3.26
2018-06-19,3.12,8.1,6.08,2.52,3.12
2018-06-20,3.03,8.03,5.98,2.52,3.02
2018-06-21,2.91,8.08,5.83,2.4,3.06
2018-06-22,2.73,8.15,5.7,2.25,2.91
2018-06-23,2.62,8.22,5.44,2.15,2.81
2018-06-24,2.35,8.06,5.48,1.96,2.66
2018-06-25,2.53,7.82,5.54,1.88,2.52
2018-06-26,2.44,7.7,5.22,1.92,2.52
2018-06-27,2.52,7.82,5.12,1.86,2.57
2018-06-28,2.59,7.65,5.36,1.72,2.19
2018-06-29,2.47,7.32,5.0,1.86,2.32
2018-06-30,2.44,7.16,4.93,1.75,2.27
2018-07-01,2.4,7.1,4.86,1.65,2.1
2018-07-02,2.41,7.24,4.74,1.6,1.99
2018-07-03,2.64,6.82,4.94,1.5,1.86
2018-07-04,2.65,6.68,4.77,1.58,1.9
2018-07-05,2.36,7.34,4.79,1.48,1.9
2018-07-06,2.35,7.08,4.87,1.36,1.84
2018-07-07,2.68,7.91,5.07,1.4,1.87
2018-07-08,2.38,7.5,5.42,1.53,1.95
2018-07-09,2.08,7.26,5.47,1.8,2.22
2018-07-10,2.03,7.0,5.37,1.92,2.4
2018-07-11,1.97,6.68,5.12,1.86,2.38
2018-07-12,1.92,6.34,4.9,1.7,2.24
2018-07-13,1.92,6.23,4.8,1.6,2.04
2018-07-14,1.91,6.44,4.44,1.5,1.89
2018-07-15,1.88,6.49,3.91,1.32,1.84
2018-07-16,1.88,6.86,3.68,0.96,1.34
2018-07-17,1.92,7.09,3.7,0.75,0.8
2018-07-18,2.1,6.88,3.69,0.7,0.84
2018-07-19,2.21,6.68,4.04,0.7,0.85
2018-07-20,2.18,6.42,4.28,0.84,0.94
2018-07-21,2.21,6.22,4.41,0.98,1.3
2018-07-22,2.48,6.0,4.39,1.2,1.48
2018-07-23,2.87,6.0,4.38,1.2,1.52
2018-07-24,2.86,5.8,4.36,1.23,1.55
2018-07-25,2.97,5.66,4.27,1.23,1.54
2018-07-26,3.09,5.82,4.28,1.15,1.5
2018-07-27,3.33,7.55,4.7,1.12,1.45
2018-07-28,3.34,8.72,5.23,1.3,1.55
2018-07-29,3.45,9.02,5.69,1.69,1.92
2018-07-30,3.2,9.28,6.3,2.17,2.36
2018-07-31,3.07,9.55,6.54,2.7,2.96
2018-08-01,2.94,9.4,6.9,3.0,3.38
2018-08-02,2.76,9.3,7.3,3.21,3.68
2018-08-03,2.71,9.18,6.9,3.6,4.1
2018-08-04,2.63,9.58,6.7,2.7,3.98
2018-08-05,2.76,11.0,7.0,3.16,3.73
2018-08-06,2.91,9.64,9.35,3.85,3.88
2018-08-07,2.92,9.32,8.74,5.4,5.97
2018-08-08,2.78,9.46,7.7,4.63,5.6
2018-08-09,2.69,9.72,6.99,4.0,4.84
2018-08-10,2.52,9.81,7.22,3.46,4.23
2018-08-11,2.73,9.58,7.38,3.6,4.22
2018-08-12,2.71,9.48,7.44,3.88,4.48
2018-08-13,2.72,9.27,7.45,3.98,4.72
2018-08-14,2.43,9.65,7.16,3.94,4.74
2018-08-15,2.48,9.54,7.32,3.7,4.52
2018-08-16,2.66,9.62,7.34,3.75,4.48
2018-08-17,2.55,9.75,7.13,3.75,4.52
2018-08-18,2.5,10.15,7.78,3.62,4.45
2018-08-19,2.44,9.92,8.35,4.3,4.73
2018-08-20,2.7,9.62,8.14,4.65,5.52
2018-08-21,2.86,9.5,7.54,4.55,5.54
2018-08-22,2.85,9.42,7.36,4.14,5.15
2018-08-23,2.78,9.56,7.6,3.97,4.94
2018-08-24,2.92,9.96,7.46,4.12,5.08
2018-08-25,3.13,9.67,8.05,4.04,5.02
2018-08-26,2.95,9.82,7.88,4.5,5.4
2018-08-27,2.6,9.94,7.76,4.6,5.65
2018-08-28,2.43,9.74,7.92,4.8,5.78
2018-08-29,2.36,9.65,8.06,4.7,5.82
2018-08-30,2.38,9.44,7.9,0.0,5.81
2018-08-31,2.29,9.3,7.56,4.45,5.69
2018-09-01,2.22,9.22,7.55,4.25,0.0
2018-09-02,2.49,8.82,7.6,4.25,5.25
2018-09-03,2.63,8.95,7.26,4.2,5.29
2018-09-04,2.58,9.18,7.27,3.82,4.9
2018-09-05,2.56,9.4,7.14,3.82,4.76
2018-09-06,2.43,9.32,7.24,3.6,4.57
2018-09-07,2.36,9.08,7.28,3.75,4.56
2018-09-08,2.4,9.0,7.22,3.75,4.58
2018-09-09,2.33,8.98,6.72,3.65,4.5
2018-09-10,2.27,9.05,6.48,3.12,4.17
2018-09-11,2.37,9.13,6.32,3.05,3.83
2018-09-12,2.71,8.89,6.23,2.82,3.65
2018-09-13,3.06,9.03,6.24,2.82,3.5
2018-09-14,3.14,9.12,6.27,2.84,3.47
2018-09-15,3.03,9.25,6.56,0.0,3.45
2018-09-16,2.72,9.1,6.83,3.05,3.49
2018-09-17,2.54,9.17,6.74,3.3,3.86
2018-09-18,2.37,9.32,6.66,3.24,3.87
2018-09-19,2.32,9.4,6.88,3.2,3.76
2018-09-20,2.26,9.33,6.48,3.32,3.82
2018-09-21,2.22,8.89,6.06,3.04,3.68
2018-09-22,2.18,8.0,6.08,2.6,3.17
2018-09-23,2.16,7.42,6.01,2.6,3.1
2018-09-24,2.5,7.37,5.71,2.5,3.0
2018-09-25,2.65,7.33,5.52,2.3,2.82
2018-09-26,2.6,7.45,5.51,2.15,2.53
2018-09-27,2.55,7.6,5.36,2.04,2.44
2018-09-28,2.51,7.52,5.32,1.92,2.35
2018-09-29,2.58,7.44,5.54,1.8,2.26
2018-09-30,2.56,7.62,5.62,1.94,2.36
2018-10-01,2.13,7.52,5.4,2.03,2.51
2018-10-02,1.95,7.43,5.36,1.88,2.42
2018-10-03,1.94,7.35,5.3,1.8,2.29
2018-10-04,1.95,7.26,5.26,1.75,2.23
2018-10-05,1.97,7.15,5.23,1.75,2.21
2018-10-06,1.97,7.09,5.2,1.73,2.16
2018-10-07,2.02,6.62,5.08,1.68,2.14
2018-10-08,2.03,6.52,4.91,1.65,2.1
2018-10-09,1.99,6.4,4.66,1.55,2.01
2018-10-10,1.97,7.0,4.39,1.38,1.82
2018-10-11,1.94,7.22,4.19,1.18,1.58
2018-10-12,1.92,8.02,4.16,0.9,1.35
2018-10-13,1.92,8.52,4.16,0.82,1.2
2018-10-14,1.97,8.69,4.32,0.86,1.19
2018-10-15,2.04,8.47,4.56,0.95,1.27
2018-10-16,2.06,8.49,4.72,1.03,1.42
2018-10-17,2.04,8.5,4.68,1.3,1.65
2018-10-18,1.95,8.26,4.8,1.34,1.73
2018-10-19,1.95,8.16,5.0,1.38,1.74
2018-10-20,1.98,7.0,5.82,1.54,1.88
2018-10-21,1.98,7.06,5.38,2.0,2.28
2018-10-22,2.32,6.22,4.4,1.82,2.45
2018-10-23,2.46,6.09,5.42,1.54,1.85
2018-10-24,2.51,6.22,4.66,1.83,1.81
2018-10-25,2.42,6.52,4.16,1.76,2.04
2018-10-26,2.39,7.18,4.08,1.34,1.55
2018-10-27,2.4,7.55,4.06,1.26,1.26
2018-10-28,2.07,8.18,4.06,1.1,1.2
2018-10-29,1.84,8.36,4.12,1.1,1.2
2018-10-30,1.85,8.52,4.56,1.08,1.21
2018-10-31,1.9,8.64,4.7,1.25,1.38
2018-11-01,4.5,10.62,8.62,5.1,5.9
2018-11-02,4.67,10.53,8.56,4.96,5.73
2018-11-03,4.95,10.72,8.34,4.84,5.66
2018-11-04,4.84,10.92,8.4,4.68,5.46
2018-11-05,4.46,10.97,8.56,4.72,5.46
2018-11-06,4.24,10.92,8.62,4.87,5.6
2018-11-07,4.05,10.49,8.6,4.94,5.69
2018-11-08,4.02,10.28,8.32,4.85,5.66
2018-11-09,3.66,10.02,8.09,4.6,5.4
2018-11-10,3.45,10.11,7.9,4.45,5.13
2018-11-11,3.13,10.35,7.68,4.18,4.92
2018-11-12,3.09,10.2,7.62,4.0,4.7
2018-11-13,3.07,9.65,7.32,3.85,4.6
2018-11-14,3.03,9.26,7.14,3.6,4.36
2018-11-15,3.08,9.24,7.06,3.45,4.17
2018-11-16,3.06,9.32,6.85,3.32,4.02
2018-11-17,3.09,9.18,6.76,3.18,3.9
2018-11-18,3.07,9.04,6.78,3.15,3.7
2018-11-19,3.05,9.35,6.68,3.13,3.72
2018-11-20,3.5,9.15,6.54,3.06,3.7
2018-11-21,3.55,9.07,6.53,2.87,3.62
2018-11-22,3.54,9.22,6.52,2.8,3.48
2018-11-23,3.54,9.48,6.57,2.76,3.45
2018-11-24,3.47,9.57,6.74,2.8,3.46
2018-11-25,3.45,9.52,6.98,2.98,3.56
2018-11-26,3.32,9.27,6.8,3.14,3.79
2018-11-27,2.88,9.34,6.78,3.05,3.71
2018-11-28,2.78,9.15,6.68,3.0,3.71
2018-11-29,2.78,9.04,6.62,2.9,3.61
2018-11-30,2.76,8.86,6.42,2.85,3.56
2018-12-01,2.74,8.72,6.02,2.8,3.39
2018-12-02,2.69,8.63,5.76,2.4,3.17
2018-12-03,2.7,8.85,5.57,2.18,2.84
2018-12-04,2.68,8.96,5.62,2.0,2.62
2018-12-05,2.7,8.78,5.7,2.04,2.58
2018-12-06,2.66,8.72,5.61,2.04,2.64
2018-12-07,2.65,8.92,5.68,2.03,2.64
2018-12-08,2.61,8.79,5.62,2.0,2.59
2018-12-09,2.6,8.66,5.57,1.96,2.58
2018-12-10,2.65,8.65,5.67,1.9,2.58
2018-12-11,2.64,8.66,5.56,1.9,2.58
2018-12-12,2.9,8.95,5.52,1.87,2.57
2018-12-13,2.82,8.82,5.47,1.82,2.5
2018-12-14,2.93,8.84,5.57,1.82,2.46
2018-12-15,2.89,8.74,5.7,1.9,2.46
2018-12-16,2.79,8.8,5.68,2.0,2.58
2018-12-17,3.04,8.84,5.76,2.05,2.64
2018-12-18,3.21,8.8,5.74,2.07,2.68
2018-12-19,3.28,8.75,5.68,2.07,2.7
2018-12-20,3.3,8.84,5.65,2.05,2.68
2018-12-21,3.24,9.05,5.75,2.0,2.62
2018-12-22,3.12,9.2,5.98,2.08,2.67
2018-12-23,3.07,9.28,6.22,2.14,2.78
2018-12-24,3.02,8.95,6.22,2.54,3.02
2018-12-25,2.98,8.78,6.04,2.54,3.12
2018-12-26,2.95,8.95,5.95,2.4,3.02
2018-12-27,2.92,8.84,5.82,2.28,2.93
2018-12-28,2.8,8.75,5.62,2.28,2.82
2018-12-29,2.72,8.69,5.44,1.92,2.66
2018-12-30,2.95,8.66,5.36,1.86,2.52
2018-12-31,3.19,8.6,5.3,1.75,2.47
2019-01-01,2.61,8.12,4.2,1.3,1.51
2019-01-02,2.7,8.07,4.06,1.3,1.46
2019-01-03,2.85,8.13,4.16,1.14,1.38
2019-01-04,2.89,8.19,4.6,1.18,1.31
2019-01-05,2.47,8.24,4.76,1.32,1.46
2019-01-06,1.73,8.29,4.62,1.53,1.72
2019-01-07,1.9,8.24,4.7,1.55,1.78
2019-01-08,2.02,8.19,4.95,1.55,1.72
2019-01-09,2.0,8.25,4.9,1.6,1.83
2019-01-10,1.97,8.14,4.4,1.75,1.96
2019-01-11,1.96,8.02,3.78,1.62,1.78
2019-01-12,1.96,7.95,3.6,1.14,1.4
2019-01-13,1.78,7.84,3.53,0.86,1.18
2019-01-14,1.71,7.98,3.47,0.74,0.9
2019-01-15,1.69,8.09,3.57,0.7,0.86
2019-01-16,1.96,8.16,3.62,0.7,0.78
2019-01-17,1.91,8.23,3.57,0.83,0.96
2019-01-18,2.13,8.27,3.5,0.8,0.96
2019-01-19,1.95,8.33,3.47,0.8,0.92
2019-01-20,1.9,8.27,3.42,0.75,0.88
2019-01-21,1.88,8.23,3.4,0.73,0.86
2019-01-22,1.86,8.17,3.45,0.7,0.82
2019-01-23,2.02,8.12,3.5,0.72,0.81
2019-01-24,1.76,8.07,3.49,0.8,0.79
2019-01-25,1.6,8.15,3.48,0.8,0.92
2019-01-26,1.78,8.56,3.42,0.83,0.92
2019-01-27,1.87,8.47,3.42,0.85,0.88
2019-01-28,1.89,8.42,3.43,0.75,0.84
2019-01-29,1.89,8.35,3.52,0.78,0.86
2019-01-30,1.89,8.27,3.42,0.8,0.9
2019-01-31,1.85,8.31,3.31,0.8,0.92
2019-02-01,0.0,0.0,0.0,0.0,0.0
2019-02-02,1.83,8.47,3.35,0.72,0.86
2019-02-03,1.87,8.53,3.33,0.7,0.89
2019-02-04,1.86,8.44,3.31,0.7,0.82
2019-02-05,1.84,8.36,3.41,0.68,0.82
2019-02-06,1.85,8.27,3.34,0.74,0.86
2019-02-07,1.85,8.17,3.32,0.74,0.88
2019-02-08,1.85,8.1,3.33,0.75,0.84
2019-02-09,1.85,8.15,3.32,0.75,0.85
2019-02-10,1.81,8.23,3.31,0.75,0.84
2019-02-11,1.84,8.28,3.3,0.72,0.85
2019-02-12,1.88,8.33,3.36,0.72,0.84
2019-02-13,1.87,8.37,3.32,0.75,0.84
2019-02-14,1.85,8.32,3.28,0.75,0.84
2019-02-15,1.85,8.25,3.26,0.73,0.82
2019-02-16,1.86,8.17,3.27,0.68,0.78
2019-02-17,1.86,8.04,3.2,0.64,0.76
2019-02-18,1.83,8.13,3.1,0.64,0.73
2019-02-19,1.81,8.19,3.14,0.55,0.68
2019-02-20,1.83,8.24,3.12,0.55,0.66
2019-02-21,1.83,8.17,3.12,0.58,0.69
2019-02-22,1.82,8.13,3.15,0.6,0.7
2019-02-23,1.82,8.07,3.16,0.6,0.7
2019-02-24,1.83,8.03,3.16,0.6,0.72
2019-02-25,1.84,8.02,3.14,0.58,0.71
2019-02-26,1.84,7.97,3.15,0.58,0.71
2019-02-27,1.84,7.94,3.15,0.58,0.71
2019-02-28,1.84,8.0,3.04,0.6,0.72
2019-03-01,1.84,8.11,3.02,0.62,0.71
2019-03-02,1.84,8.16,3.04,0.62,0.7
2019-03-03,1.83,8.21,3.06,0.6,0.72
2019-03-04,1.83,8.26,2.91,0.63,0.76
2019-03-05,1.82,8.33,2.92,0.63,0.73
2019-03-06,1.85,8.39,2.92,0.0,0.72
2019-03-07,1.81,8.47,2.92,0.0,0.74
2019-03-08,1.79,8.42,2.98,0.0,0.75
2019-03-09,1.79,8.49,3.0,0.0,0.8
2019-03-10,1.8,8.53,2.97,0.72,0.84
2019-03-11,1.79,8.47,2.94,0.72,0.83
2019-03-12,1.78,8.53,2.94,0.68,0.8
2019-03-13,1.86,8.37,2.92,0.65,0.79
2019-03-14,1.93,8.24,2.9,0.63,0.78
2019-03-15,1.93,8.16,2.87,0.6,0.75
2019-03-16,2.01,8.08,2.86,0.6,0.74
2019-03-17,2.04,8.02,2.86,0.6,0.72
2019-03-18,1.98,7.95,2.87,0.62,0.72
2019-03-19,1.97,8.03,2.88,0.62,0.74
2019-03-20,2.0,8.09,2.91,0.65,0.77
2019-03-21,2.03,8.16,2.97,0.66,0.78
2019-03-22,2.07,8.21,3.0,0.72,0.84
2019-03-23,1.98,8.29,3.34,0.8,0.91
2019-03-24,2.08,8.24,3.32,0.82,0.96
2019-03-25,2.14,8.17,3.3,0.84,0.98
2019-03-26,2.2,8.12,3.3,0.82,0.97
2019-03-27,2.26,8.07,3.27,0.8,0.95
2019-03-28,2.35,8.13,3.27,0.8,0.94
2019-03-29,2.71,8.19,3.37,0.83,0.94
2019-03-30,2.86,8.35,3.41,0.83,0.96
2019-03-31,2.8,8.45,3.51,0.86,1.01
2019-04-01,2.61,8.53,3.72,0.95,1.06
2019-04-02,2.49,8.59,4.06,1.06,1.16
2019-04-03,2.24,8.66,4.36,1.15,1.32
2019-04-04,2.62,8.55,4.63,1.35,1.52
2019-04-05,2.49,8.49,4.62,1.62,1.72
2019-04-06,2.21,8.45,4.3,1.74,1.88
2019-04-07,1.95,8.52,4.03,1.62,1.78
2019-04-08,1.92,8.57,3.86,1.48,1.6
2019-04-09,2.1,8.62,3.99,1.36,1.44
2019-04-10,2.14,8.52,3.97,1.28,1.4
2019-04-11,2.25,8.46,3.76,1.32,1.44
2019-04-12,2.44,8.41,3.62,1.16,1.48
2019-04-13,2.34,8.49,3.62,1.16,1.38
2019-04-14,2.39,8.56,3.59,1.1,1.27
2019-04-15,2.36,8.59,3.46,1.02,1.18
2019-04-16,2.31,8.64,3.55,1.0,1.12
2019-04-17,2.26,8.57,3.76,1.0,1.12
2019-04-18,2.19,8.52,3.88,1.1,1.21
2019-04-19,2.25,8.47,3.96,1.2,1.32
2019-04-20,2.33,8.42,3.95,1.25,1.4
2019-04-21,2.12,8.42,3.72,1.3,1.44
2019-04-22,2.06,8.33,3.76,1.24,1.37
2019-04-23,2.05,8.28,3.86,1.28,1.29
2019-04-24,2.13,8.38,3.8,1.32,1.34
2019-04-25,2.06,8.64,3.74,1.35,1.37
2019-04-26,2.25,8.75,3.94,1.32,1.32
2019-04-27,2.34,8.79,4.4,1.36,1.34
2019-04-28,2.32,8.89,4.54,1.53,1.52
2019-04-29,2.34,8.82,4.32,1.75,1.74
2019-04-30,2.46,8.75,4.48,1.7,1.74
2019-05-01,2.73,8.66,4.64,1.68,1.71
2019-05-02,2.61,8.6,4.48,1.82,1.82
2019-05-03,2.33,8.52,4.58,1.82,1.84
2019-05-04,2.13,8.46,4.74,1.74,1.82
2019-05-05,0.0,0.0,0.0,0.0,0.0
2019-05-06,2.06,8.32,4.95,2.0,2.0
2019-05-07,2.03,8.27,4.98,2.06,2.06
2019-05-08,2.05,8.22,4.52,2.15,2.16
2019-05-09,2.08,8.16,4.23,1.87,2.02
2019-05-10,2.02,8.11,4.04,1.8,1.76
2019-05-11,2.02,8.07,3.94,1.77,1.57
2019-05-12,2.29,8.02,3.98,1.7,1.46
2019-05-13,2.2,7.95,3.97,1.66,1.41
2019-05-14,2.2,7.92,3.9,1.63,1.43
2019-05-15,1.92,7.87,3.88,1.58,1.41
2019-05-16,1.94,7.82,3.86,1.52,1.39
2019-05-17,1.87,7.78,3.89,1.5,1.38
2019-05-18,1.9,7.72,4.18,1.48,1.38
2019-05-19,2.06,7.96,4.28,1.56,1.43
2019-05-20,2.11,8.05,4.18,1.68,1.6
2019-05-21,2.19,8.09,3.98,1.72,1.61
2019-05-22,2.06,8.12,3.82,1.66,1.52
2019-05-23,2.14,7.78,3.78,1.5,1.39
2019-05-24,2.25,8.22,3.76,1.45,1.35
2019-05-25,1.99,8.24,3.92,1.38,1.26
2019-05-26,1.77,8.27,3.92,1.36,1.3
2019-05-27,1.76,8.3,3.84,1.5,1.4
2019-05-28,1.74,8.25,3.76,1.48,1.37
2019-05-29,1.85,8.21,3.75,1.5,1.4
2019-05-30,2.15,8.18,3.78,1.5,1.34
2019-05-31,2.36,8.15,3.7,1.46,1.32
2019-06-01,2.27,8.12,3.74,1.46,1.36
2019-06-02,2.17,8.18,3.76,1.4,1.29
2019-06-03,2.15,8.23,3.76,1.4,1.29
2019-06-04,2.1,8.26,3.96,1.42,1.3
2019-06-05,2.16,8.29,4.32,1.48,1.32
2019-06-06,2.26,8.24,4.4,1.66,1.52
2019-06-07,2.69,8.17,4.4,1.8,1.69
2019-06-08,2.81,8.24,4.36,1.86,1.75
2019-06-09,2.42,8.3,4.18,1.84,1.72
2019-06-10,2.01,8.35,4.38,1.7,1.66
2019-06-11,2.31,8.39,4.56,1.7,1.61
2019-06-12,2.44,8.43,4.67,1.9,1.78
2019-06-13,2.36,8.38,4.7,1.93,1.86
2019-06-14,2.45,8.34,4.5,2.1,1.96
2019-06-15,2.7,8.42,4.48,2.03,1.93
2019-06-16,2.9,8.47,5.24,2.0,1.85
2019-06-17,3.0,8.51,5.66,2.42,2.21
2019-06-18,3.03,8.46,5.5,2.78,2.67
2019-06-19,2.78,8.52,5.34,2.92,2.77
2019-06-20,2.66,8.55,6.0,2.7,2.69
2019-06-21,2.81,8.57,6.3,2.8,2.85
2019-06-22,2.86,8.53,6.38,3.28,3.24
2019-06-23,2.74,8.5,6.1,3.32,3.38
2019-06-24,2.87,8.45,6.0,3.22,3.26
2019-06-25,3.01,8.41,5.7,3.04,3.09
2019-06-26,2.86,8.44,5.5,2.64,2.9
2019-06-27,2.92,8.52,5.46,2.52,2.69
2019-06-28,2.77,8.54,5.48,2.3,2.57
2019-06-29,2.84,8.47,5.6,2.33,2.54
2019-06-30,2.78,8.51,5.59,2.4,2.61
2019-07-01,2.67,8.47,5.7,2.45,2.67
2019-07-02,2.58,8.5,5.62,2.48,2.7
2019-07-03,2.58,8.53,5.62,2.42,2.7
2019-07-04,2.43,8.55,5.62,2.5,2.78
2019-07-05,2.62,8.59,5.65,2.5,2.76
2019-07-06,2.72,8.62,5.64,2.48,2.77
2019-07-07,2.73,8.57,5.26,2.48,2.81
2019-07-08,2.56,8.54,5.36,2.25,2.6
2019-07-09,2.66,8.5,5.56,2.2,2.44
2019-07-10,2.81,8.46,5.54,2.38,2.55
2019-07-11,2.83,8.43,5.62,2.38,2.6
2019-07-12,2.95,8.46,5.7,2.42,2.62
2019-07-13,2.92,8.45,5.57,2.48,2.7
2019-07-14,2.97,9.55,5.55,2.48,2.68
2019-07-15,3.23,9.36,6.18,2.43,2.63
2019-07-16,3.35,9.15,6.77,2.8,2.9
2019-07-17,3.04,9.07,6.6,3.48,3.7
2019-07-18,2.95,9.04,6.38,3.4,3.71
2019-07-19,3.01,9.54,6.56,3.14,3.49
2019-07-20,3.3,9.33,6.63,3.23,3.56
2019-07-21,3.09,9.23,6.45,3.26,3.62
2019-07-22,3.19,9.18,6.43,3.2,3.58
2019-07-23,3.46,9.35,6.52,3.28,3.6
2019-07-24,3.4,9.45,6.63,3.22,3.63
2019-07-25,3.17,9.15,6.72,3.18,3.66
2019-07-26,3.02,8.85,6.68,3.22,3.73
2019-07-27,3.04,8.7,6.68,3.22,3.73
2019-07-28,3.19,8.75,6.32,3.18,3.68
